max,min,mean,std,median
175.4000,171.4000,172.4100,1.1711,172.0000
175.2000,171.4000,172.3550,1.1991,171.8000
175.2000,171.4000,172.4350,1.0927,172.2000
175.0000,171.4000,172.3500,1.1291,171.6000
175.2000,171.4000,172.2500,1.0919,171.4000
175.2000,171.4000,172.2850,1.1191,171.7000
175.4000,171.4000,172.4750,1.1878,172.1000
175.4000,171.4000,172.4300,1.1590,172.1000
175.4000,171.4000,172.4050,1.1382,172.0000
175.2000,171.4000,172.3850,1.1103,172.0000
175.4000,171.4000,172.3500,1.1824,171.6000
175.0000,171.4000,172.4650,1.1940,172.1000
175.4000,171.4000,172.3300,1.1481,171.6000
175.4000,171.4000,172.3350,1.1587,171.7000
175.4000,171.4000,172.3200,1.1196,171.7000
175.4000,171.4000,172.3250,1.1548,171.8000
175.4000,171.4000,172.3250,1.2176,171.6000
175.4000,171.4000,172.3100,1.2051,171.6000
175.2000,171.4000,172.2550,1.1670,171.6000
174.8000,171.4000,172.1250,0.9665,171.5000
174.8000,171.4000,172.2800,1.0573,171.8000
175.0000,171.4000,172.5000,1.2295,172.1000
175.4000,171.4000,172.2250,1.1426,171.4000
175.4000,171.4000,172.4600,1.2227,172.0000
175.4000,171.4000,172.3700,1.1003,172.0000
175.4000,171.4000,172.2800,1.1247,171.6000
175.0000,171.4000,172.2000,1.0748,171.4000
175.4000,171.4000,172.4500,1.2518,171.9000
175.0000,171.4000,172.2750,1.1020,171.6000
175.4000,171.4000,172.3850,1.2620,171.6000
175.4000,171.4000,172.3300,1.1240,171.8000
175.4000,171.4000,172.3950,1.2747,171.6000
175.0000,171.4000,172.3050,1.1229,171.4000
175.4000,171.4000,172.4400,1.1692,172.0000
175.4000,171.4000,172.3450,1.1263,171.8000
174.6000,171.4000,172.3600,1.1010,172.0000
175.0000,171.4000,172.3850,1.2275,171.6000
175.0000,171.4000,172.2200,1.0654,171.4000
174.8000,171.4000,172.2250,1.0617,171.6000
174.8000,171.4000,172.3700,1.1575,171.8000
175.0000,171.4000,172.2900,1.1267,171.7000
174.8000,171.4000,172.2050,1.0212,171.5000
175.4000,171.4000,172.4550,1.1764,172.1000
175.2000,171.4000,172.3900,1.1746,171.8000
175.4000,171.4000,172.5250,1.2966,172.0000
175.2000,171.4000,172.2950,1.1296,171.9000
175.4000,171.4000,172.3650,1.2174,171.8000
175.4000,171.4000,172.4550,1.2143,172.1000
175.2000,171.4000,172.5200,1.1469,172.1000
175.0000,171.4000,172.2150,1.0109,171.8000
175.4000,171.4000,172.2400,1.0622,171.6000
174.8000,171.4000,172.2550,1.0293,171.8000
175.4000,171.4000,172.3900,1.1863,171.6000
175.0000,171.4000,172.2550,1.0789,171.5000
175.4000,171.4000,172.3800,1.1446,172.0000
175.4000,171.4000,172.2900,1.1193,171.9000
175.0000,171.4000,172.2550,1.1406,171.4000
175.4000,171.4000,172.3800,1.1825,171.7000
175.2000,171.4000,172.4750,1.2091,172.0000
175.4000,171.4000,172.3450,1.2163,171.6000
175.2000,171.4000,172.3200,1.1289,171.7000
175.2000,171.4000,172.3350,1.1624,171.6000
174.8000,171.4000,172.3650,1.1747,171.9000
175.4000,171.4000,172.3600,1.1683,171.8000
175.4000,171.4000,172.3550,1.1195,171.7000
175.4000,171.4000,172.3800,1.1886,171.8000
175.2000,171.4000,172.1900,0.9995,171.6000
175.4000,171.4000,172.2550,1.1895,171.4000
175.2000,171.4000,172.3550,1.1672,171.6000
174.8000,171.4000,172.4050,1.1099,171.9000
175.4000,171.4000,172.2600,1.1722,171.7000
175.4000,171.4000,172.2750,1.1707,171.5000
175.4000,171.4000,172.4100,1.1427,172.1000
