max,min,mean,std,median
902.9333,841.4000,875.2987,13.3326,876.1000
926.8000,874.1333,901.6307,11.9478,901.7333
939.4000,890.4000,915.1720,10.7742,915.1333
947.8000,902.3333,925.6280,9.9004,925.7333
951.8667,911.4667,932.9560,9.2141,933.2667
956.4667,914.5333,938.1013,8.7511,938.2667
958.5333,925.3333,942.8947,7.7293,943.2000
961.9333,925.8667,945.4280,7.8955,945.3333
964.6667,932.0667,948.8173,7.4165,949.1667
965.9333,930.7333,951.0507,7.6539,951.8000
967.1333,937.3333,953.6560,6.9263,954.1667
969.3333,940.2667,956.4627,6.6088,956.9000
970.5333,940.7333,957.6520,6.8612,958.3333
972.2000,942.4667,959.7720,6.7488,960.5000
972.8000,945.8000,961.5520,6.3660,962.0333
973.7333,945.2667,962.8907,6.4763,963.6000
974.5333,947.3333,965.0320,6.1901,966.0000
975.4667,949.6667,965.9400,5.9019,966.4667
976.0667,951.1333,967.3307,5.7895,968.3667
976.2000,953.2000,968.4880,5.4232,969.3000
976.8000,951.9333,969.2427,5.5395,970.5667
976.9333,952.4000,969.9493,5.5996,971.2000
977.2000,956.8000,970.7760,4.6575,971.4667
977.2000,958.7333,971.8400,4.3545,972.9333
977.6000,958.6000,972.1800,4.3473,973.0333
977.8667,956.8667,972.0027,4.4310,972.8333
978.0667,957.4667,971.9413,4.6047,973.0667
978.2000,955.3333,971.9013,5.0995,973.0667
978.2667,958.6000,972.0813,4.3824,972.8000
978.7333,959.2667,972.5947,4.4947,973.5667
978.6667,955.4000,971.9893,5.2428,972.9333
978.7333,957.4667,972.3667,4.8622,973.4667
979.0000,956.6000,972.2267,4.9304,973.2333
979.0000,958.8667,972.3347,4.6843,973.2333
979.1333,959.6000,972.3933,4.6530,973.1667
979.2000,959.2667,972.2640,4.6946,972.9333
979.4000,959.1333,972.8587,4.4751,973.6667
979.4000,958.6667,972.4267,4.6378,973.1667
979.4000,960.4667,973.0880,4.2466,974.0333
979.6000,958.2667,973.1227,4.7127,974.0333
979.4667,958.5333,973.2693,4.4562,974.0667
979.6000,960.6000,973.5547,4.0689,974.1333
979.3333,957.8667,973.2253,4.4277,974.0000
979.6667,959.8667,973.5160,4.2971,974.2000
979.8667,960.4667,973.8053,4.0973,974.4333
979.9333,958.4000,973.3773,4.6264,974.4667
979.7333,957.4667,973.1880,4.6180,974.2667
980.0000,959.9333,973.6973,4.4668,974.6000
979.9333,962.2000,974.0893,4.0829,974.7667
980.1333,958.5333,974.2213,4.4001,974.9667
979.8000,961.2000,974.0747,4.0462,974.8333
979.9333,961.8667,974.5307,3.8668,975.3667
980.0667,961.4667,974.4400,3.9050,975.1667
979.9333,962.0667,974.3347,3.9667,975.0000
980.2000,963.1333,974.1973,3.9049,974.8667
980.2667,963.2000,974.6413,3.6715,975.2000
980.1333,959.2000,974.5440,4.1855,975.3333
980.2000,956.6667,974.2587,4.8652,975.5000
980.2667,961.8000,974.9013,4.1085,975.7333
980.3333,961.8667,975.0973,3.9651,975.8000
980.3333,963.4000,974.9893,3.6293,975.7667
980.2667,962.8667,975.0947,3.7114,975.6333
980.2667,964.4667,975.1373,3.4797,975.8667
980.3333,959.5333,974.9280,4.0907,975.6000
980.2667,962.8000,975.0333,3.5656,975.5667
980.3333,962.5333,975.3227,3.5666,975.7667
980.1333,965.2667,975.1907,3.3651,975.5667
980.2667,964.8667,975.1680,3.4999,975.7667
980.0667,961.4000,974.9440,3.9102,975.6333
980.2667,964.6000,975.1267,3.4510,975.8000
980.2667,964.4000,975.0813,3.5706,975.7333
980.2667,964.2000,975.2053,3.4792,975.6667
980.1333,964.8667,975.1440,3.4010,975.5333
980.4000,963.8000,975.2973,3.6301,975.8333
980.3333,960.2667,975.1280,3.9469,975.6667
980.1333,960.1333,974.9200,4.0119,975.6667
980.2000,964.0000,975.3347,3.4519,975.8000
980.2667,962.3333,975.2720,3.6876,975.7667
980.2667,960.9333,975.1533,3.8040,975.8667
980.2000,960.2667,975.0360,3.9760,975.6000
980.2000,961.2667,975.0147,3.9073,975.8000
980.2667,960.6667,975.0653,4.0251,975.8667
980.2000,962.2667,975.2133,3.6725,976.1000
980.3333,960.5333,975.0947,4.0193,975.8667
980.2000,961.6000,975.4933,3.7015,976.3333
980.2667,961.8667,975.3227,3.9329,976.0667
980.2667,962.2667,975.0093,3.7642,975.6000
980.4000,960.6667,975.0680,3.9476,975.8667
980.3333,965.3333,975.4307,3.4505,976.2000
980.2667,962.7333,975.3573,3.5241,976.0000
980.2667,963.0667,975.2013,3.6417,975.8667
980.3333,963.8000,975.1560,3.6393,975.7000
980.2667,962.8000,975.3600,3.6483,976.0000
980.1333,959.6000,975.2307,3.9825,976.2000
980.3333,962.3333,975.2480,3.7173,975.9667
980.1333,963.2667,975.3227,3.3952,975.7000
980.2667,962.0000,975.3987,3.9318,976.2000
980.2667,959.3333,975.1600,3.9679,975.9000
980.2667,961.9333,975.4293,3.5270,976.0667
980.2667,963.4667,975.3160,3.3735,975.9000
980.1333,964.2000,975.0733,3.4776,975.7333
980.2000,966.3333,975.5280,3.2287,975.9000
980.2667,963.0000,975.3467,3.7394,976.0667
980.2000,963.3333,975.1573,3.5058,975.6667
980.2000,963.8000,975.4800,3.4336,976.3000
980.3333,961.7333,975.3947,3.7720,976.1333
980.2667,965.0000,975.4760,3.5377,976.0333
980.2000,956.1333,975.1120,4.2655,975.9667
980.3333,963.1333,975.4787,3.5403,976.1000
980.3333,962.6667,975.2373,3.5163,975.7000
980.2667,965.4000,975.6547,3.2694,976.3000
980.1333,959.2667,975.1800,3.9928,975.8667
980.2000,961.9333,975.2627,3.6143,975.8667
980.2667,960.5333,975.2867,3.9550,976.1667
980.4000,963.4667,975.2133,3.6534,976.0333
980.4000,964.1333,975.4000,3.4430,976.0667
980.2667,964.0667,975.6040,3.5300,976.4000
980.2000,965.0667,975.5920,3.3304,976.2000
980.4000,965.5333,975.6973,3.2186,976.2333
980.3333,963.8000,975.4467,3.5168,976.0000
980.2667,962.2667,975.4560,3.7695,976.1333
980.3333,964.6000,975.3960,3.4380,976.0000
980.3333,960.4000,975.3267,3.9414,975.8667
980.3333,963.3333,975.3947,3.7108,976.0333
980.4000,961.9333,975.2880,3.5885,976.0667
980.2667,964.8667,975.7600,3.3370,976.2333
980.2667,964.1333,975.4733,3.4780,976.1333
980.4000,962.8000,975.4853,3.5618,975.9333
980.2667,961.6667,975.4867,3.6984,975.9667
980.3333,958.2000,975.2827,3.9938,975.9333
980.2667,964.0000,975.3587,3.5565,976.1000
980.4000,957.4667,975.0493,4.2832,975.9667
980.2000,960.0667,975.3013,3.9984,976.0667
980.3333,959.4667,975.2293,4.0279,976.0333
980.2000,964.7333,975.3773,3.3258,975.7333
980.3333,960.4667,975.1613,4.1426,976.0667
980.2667,960.0000,975.4813,4.0425,976.5000
980.3333,962.6667,975.7587,3.6579,976.4333
980.3333,961.6667,975.5987,3.7808,976.4667
980.4667,960.4000,975.6373,3.8809,976.6667
980.4667,963.3333,975.8507,3.6739,976.4000
980.4000,963.6000,975.6813,3.4884,976.2667
