max,min,mean,std,median
172.2000,166.3333,169.1533,1.9284,168.7333
172.6000,167.1333,169.3333,1.8493,168.9333
171.5333,165.9333,168.8000,1.7469,168.6667
173.4000,166.5333,169.6400,2.3713,169.2333
172.7333,166.8667,169.4933,2.0778,168.9333
172.6000,166.9333,169.5400,1.8557,169.6000
172.8667,166.7333,169.4200,2.1246,169.3333
172.6000,166.2000,169.3200,2.1542,169.1333
172.2667,166.8000,169.3133,1.8717,169.3333
172.9333,167.1333,169.6000,2.1107,169.0000
172.4667,167.2000,169.5533,1.7993,169.1667
172.5333,166.8000,169.2667,1.9467,169.1667
172.8667,167.1333,169.6933,1.9573,169.4667
172.8667,166.8000,169.4267,1.9644,169.2333
172.2000,165.7333,169.1867,2.2471,169.6667
172.6667,166.6000,169.1667,2.0471,169.0333
172.4667,166.2667,169.1933,1.9387,168.9333
172.2667,166.2667,169.3600,2.0115,169.1333
172.0667,166.4667,169.2533,1.8411,169.3000
172.6000,166.4000,169.3333,2.0188,169.1667
172.6667,166.6667,169.4067,2.1110,169.2000
172.4000,167.3333,169.9333,1.7365,169.8667
172.8000,166.6000,169.3733,2.1512,169.2333
172.8000,166.7333,169.2400,1.9599,168.9000
172.7333,166.4667,169.2667,1.8966,168.9000
172.6667,166.4667,169.1200,2.0949,168.9333
172.7333,166.1333,169.1600,2.1627,168.7000
172.7333,165.3333,169.3267,2.3967,169.4000
172.7333,166.6667,169.3467,2.0843,169.2667
172.6667,165.8667,169.4400,2.1951,169.4000
172.7333,167.0000,169.8133,1.9601,169.5333
173.2667,167.2000,170.2600,1.9592,170.1333
172.5333,167.6000,169.9200,1.5979,169.9333
172.8667,166.2000,169.8667,2.0121,169.9333
173.0000,168.2667,170.0933,1.5461,169.8667
173.2667,166.2000,169.5000,2.2448,169.5667
172.2000,166.2667,169.6800,1.8624,169.6333
172.4000,166.6000,169.4467,1.9184,169.5333
172.7333,167.1333,169.6600,1.8227,169.5333
172.4667,167.3333,169.7200,1.6709,169.6000
172.9333,167.4667,169.8400,1.7757,169.5667
172.8667,167.5333,169.8933,1.7488,169.8000
172.0000,165.7333,169.2933,2.0029,169.4333
172.5333,166.7333,169.5533,1.8816,169.6333
173.4667,168.2000,170.1733,1.7125,169.8000
172.7333,167.2000,169.9333,1.7616,169.8667
173.0667,167.3333,170.2467,1.7318,170.0667
172.8000,166.9333,170.0200,1.9431,169.9667
173.0000,167.6000,170.1867,1.7081,169.9333
172.8667,167.3333,169.8600,1.6645,169.5333
172.7333,167.2000,169.7867,1.6255,169.6333
172.4667,167.6667,170.0667,1.6447,169.7667
173.2667,167.2667,169.9600,1.9278,169.6667
172.5333,167.3333,169.8400,1.7971,169.6667
172.9333,166.9333,169.9867,1.8682,169.9333
172.9333,167.0000,169.7667,1.8640,169.7667
172.8000,168.1333,169.9800,1.6106,169.7667
172.8667,167.4000,170.1333,1.6739,170.1000
172.9333,167.6000,170.0067,1.6522,169.9000
172.8667,167.7333,170.1733,1.6697,169.9667
172.8667,166.3333,169.5800,2.0837,169.5000
172.8667,167.0667,169.8733,1.7309,169.7333
172.9333,167.2667,169.8200,1.6821,169.5333
172.9333,167.8667,170.0800,1.5913,169.8667
172.6667,167.8667,169.9333,1.5551,169.7667
172.6667,167.3333,169.7267,1.6716,169.7333
172.6667,167.7333,169.9467,1.6239,169.6000
172.7333,167.2667,169.8067,1.7716,169.8667
172.4000,167.6000,170.0467,1.6415,170.0333
172.8000,167.5333,169.9667,1.6783,170.0333
173.3333,167.7333,170.1733,1.7262,169.9667
172.7333,168.0667,169.7467,1.5090,169.5667
172.4000,166.9333,169.7333,1.7172,169.7333
172.8000,166.8000,169.7400,1.8982,169.7333
173.2667,168.1333,170.2133,1.7030,169.9000
173.2000,167.0667,169.8400,1.9103,169.3000
172.8000,168.0000,170.0733,1.7007,169.8333
172.7333,167.8000,170.0133,1.6720,169.8667
172.9333,166.7333,169.7267,1.9072,169.5667
172.7333,167.2667,169.8533,1.6506,169.9000
172.6000,167.0667,169.8533,1.7358,169.6333
172.8667,167.3333,169.9333,1.8105,169.7333
173.0000,167.5333,169.8867,1.7351,169.7333
173.2667,167.4000,170.0400,1.9570,169.6667
172.5333,167.2667,169.7600,1.6143,169.5667
172.2000,167.3333,169.4800,1.6432,169.4000
172.7333,167.8000,170.1333,1.6948,170.0667
172.4000,167.4667,169.8333,1.5887,169.8667
172.6000,167.9333,170.0733,1.5802,170.0667
172.8000,166.8000,169.9600,1.9282,170.1000
172.6000,167.6667,169.9867,1.6335,170.2667
172.0000,167.1333,169.7333,1.6854,169.7333
172.4667,167.4000,169.8733,1.6659,169.8000
172.8667,167.0667,169.8333,1.7404,169.7000
172.6667,167.5333,169.8000,1.6692,169.7667
173.0000,167.3333,170.0400,1.7967,169.7000
172.8667,166.6000,169.7000,2.0070,169.6000
172.4000,166.8667,169.4667,1.7214,169.4667
172.9333,167.6000,169.9733,1.7181,169.6333
172.8000,168.0000,170.0667,1.4823,169.8333
172.8667,167.2000,169.8733,1.7447,169.8000
172.8667,167.3333,169.9333,1.6929,169.9000
173.2000,167.3333,170.0200,1.8317,169.8667
173.0000,167.6000,169.9800,1.8006,169.7000
172.7333,168.0000,170.0800,1.6053,169.8667
172.8000,167.9333,169.9800,1.6159,169.8000
172.7333,166.8667,169.8067,1.8259,169.5333
172.8667,167.8667,169.9800,1.5972,169.9333
172.5333,167.9333,169.9667,1.4401,169.7333
173.2000,167.2667,169.8467,1.8473,169.7000
173.0000,167.3333,169.9533,1.7928,169.9000
172.9333,167.3333,170.0400,1.6880,169.8667
172.4667,167.6667,169.7133,1.6027,169.4333
173.2667,166.8667,170.0000,2.0162,169.9667
172.4000,167.3333,169.9467,1.6522,169.8667
172.8667,166.8000,169.4733,1.8684,169.2000
172.6000,167.5333,169.5800,1.6175,169.1667
173.1333,166.7333,170.1133,2.0993,170.0000
173.0000,166.6000,169.9067,2.0861,169.8000
172.7333,166.6000,169.6533,1.9180,169.4000
172.8000,167.4000,169.7800,1.6859,169.5667
172.8000,167.4667,169.8600,1.6687,169.7000
172.8667,168.2000,170.1333,1.5673,169.7333
173.0667,167.4667,170.3400,1.7783,170.2667
172.8000,168.1333,170.0867,1.5163,170.1000
172.9333,167.1333,169.9400,1.8530,169.8000
173.3333,167.7333,169.9800,1.8579,169.6333
173.0667,167.7333,170.1933,1.7448,170.2000
172.5333,167.6000,169.8267,1.5585,169.6000
172.8667,167.0667,169.6467,1.8958,169.5667
172.8000,168.0667,170.0400,1.5770,169.7333
172.9333,167.2667,169.6333,1.8077,169.3667
172.9333,167.6000,169.8000,1.7984,169.4333
172.6667,167.9333,169.8267,1.5971,169.6333
172.6667,167.4667,169.7800,1.7201,169.7333
172.6667,167.1333,169.7600,1.7953,169.5333
172.2667,168.0000,169.8800,1.4970,169.7333
