max,min,mean,std,median
985.7333,964.7333,980.7807,3.6736,981.2333
985.7333,964.4667,980.8487,3.6369,981.4333
985.8000,964.9333,980.7393,3.7228,981.3333
985.7333,964.4000,980.7560,3.9933,981.4333
985.7333,965.9333,980.5773,3.7142,981.1333
985.8000,960.6667,980.4900,4.1426,981.1333
985.6000,963.1333,980.7273,3.7388,981.4000
985.6667,962.8667,980.8280,3.8519,981.4667
985.6667,965.7333,980.7787,3.5244,981.2000
985.8000,960.6000,980.9133,3.9311,981.6667
985.7333,965.2667,981.0980,3.5867,981.8333
985.7333,963.6000,980.9413,3.7918,981.6333
985.7333,959.6667,981.0193,3.8510,981.5333
985.7333,963.2000,980.8033,3.9511,981.5333
