max,min,mean,std,median
175.0000,171.2000,172.2050,1.1542,171.9000
175.2000,171.2000,172.1700,1.1763,171.7000
175.0000,171.2000,172.1050,1.0736,171.6000
174.4000,171.2000,171.9500,1.0190,171.4000
175.2000,171.2000,172.2150,1.1902,171.7000
175.2000,171.2000,172.2600,1.1071,172.1000
174.8000,171.2000,172.1450,1.0863,171.7000
175.2000,171.2000,172.1300,1.1230,171.8000
174.8000,171.2000,172.1800,1.2225,171.6000
175.2000,171.2000,172.0700,1.1204,171.5000
175.2000,171.2000,172.0900,1.1735,171.4000
175.2000,171.2000,172.2550,1.2301,172.0000
175.2000,171.2000,172.0700,1.1296,171.3000
175.0000,171.2000,172.1200,1.1209,171.6000
174.8000,171.2000,172.1750,1.1803,171.6000
175.2000,171.2000,172.2000,1.1453,171.8000
175.0000,171.2000,172.1500,1.1512,171.8000
175.2000,171.2000,172.2450,1.1794,171.8000
175.0000,171.2000,172.1300,1.0992,171.5000
174.8000,171.2000,172.1650,1.1437,171.7000
174.6000,171.2000,172.0900,1.0858,171.6000
175.2000,171.2000,172.2200,1.1723,171.8000
175.2000,171.2000,172.2400,1.1704,171.9000
175.2000,171.2000,172.2550,1.1879,172.1000
175.0000,171.2000,172.1950,1.1314,172.0000
175.0000,171.2000,172.1450,1.0924,171.9000
175.0000,171.2000,172.2550,1.1769,172.0000
175.2000,171.2000,172.1300,1.1311,171.4000
175.2000,171.2000,172.1550,1.1427,171.6000
175.2000,171.2000,172.1650,1.1453,171.4000
175.2000,171.2000,172.1050,1.1111,171.7000
175.2000,171.2000,172.1600,1.2587,171.5000
174.8000,171.2000,172.0850,1.1294,171.4000
175.0000,171.2000,172.0850,1.1889,171.3000
174.2000,171.2000,171.9550,0.9744,171.4000
175.0000,171.2000,172.0600,1.0537,171.5000
174.8000,171.2000,172.2350,1.1843,172.0000
175.2000,171.2000,172.0750,1.1769,171.2000
175.2000,171.2000,172.2100,1.1746,171.7000
175.2000,171.2000,172.1150,1.0755,171.7000
175.2000,171.2000,172.1050,1.1522,171.4000
174.6000,171.2000,172.0500,1.0722,171.3000
175.2000,171.2000,172.2350,1.2720,171.4000
175.2000,171.2000,172.1500,1.1327,171.7000
175.2000,171.2000,172.2200,1.2333,171.8000
175.2000,171.2000,172.0400,1.0836,171.4000
175.2000,171.2000,172.3300,1.2900,171.8000
174.8000,171.2000,172.0900,1.1072,171.5000
175.2000,171.2000,172.1600,1.1328,171.8000
175.2000,171.2000,172.1500,1.1296,171.7000
174.8000,171.2000,172.1650,1.1300,171.4000
174.8000,171.2000,172.2150,1.1987,171.7000
174.8000,171.2000,172.0900,1.0984,171.4000
174.6000,171.2000,172.0050,1.0181,171.4000
174.4000,171.2000,172.1500,1.1356,171.8000
174.6000,171.2000,172.1050,1.0850,171.6000
174.8000,171.2000,172.0150,1.0634,171.2000
175.2000,171.2000,172.1800,1.1734,171.6000
174.8000,171.2000,172.3000,1.1725,172.0000
175.2000,171.2000,172.2700,1.2614,171.8000
175.0000,171.2000,172.1300,1.1554,171.6000
175.2000,171.2000,172.1750,1.2032,171.6000
175.2000,171.2000,172.2650,1.2169,172.0000
174.8000,171.2000,172.2850,1.1387,171.8000
175.0000,171.2000,172.0950,1.0146,171.8000
175.2000,171.2000,172.0650,1.0767,171.4000
174.2000,171.2000,172.0700,1.0206,171.6000
175.0000,171.2000,172.1700,1.1902,171.4000
175.2000,171.2000,172.1400,1.1264,171.4000
175.0000,171.2000,172.1000,1.0594,171.7000
175.2000,171.2000,172.0900,1.1438,171.4000
175.0000,171.2000,172.1300,1.1760,171.6000
175.0000,171.2000,172.1100,1.0756,171.6000
175.0000,171.2000,172.3000,1.2077,172.1000
175.2000,171.2000,172.1250,1.2071,171.6000
174.8000,171.2000,172.1050,1.1003,171.5000
174.8000,171.2000,172.1200,1.1016,171.5000
175.0000,171.2000,172.1200,1.2045,171.4000
175.2000,171.2000,172.1950,1.0888,172.0000
175.2000,171.2000,172.1850,1.1672,171.6000
174.8000,171.2000,172.0800,1.1154,171.5000
174.6000,171.2000,172.0700,1.0397,171.4000
175.2000,171.2000,172.0850,1.1959,171.5000
174.8000,171.2000,172.0950,1.1153,171.4000
174.8000,171.2000,172.2400,1.1113,172.0000
175.2000,171.2000,172.1250,1.1756,171.5000
